ID;Comment;Annot 3;Likes Count;Comment Timestamp;postTitle;Comment URL;Post URL;Annot 1;Annot 2;Final Annotation;Source
01JKFPMB58YMNKJ52QCXBF2MQB;Hahahahah;0;1;2025-02-07 07:57:45+00:00;Vesel Selimi, bashkëluftëtar i Shaban, Hamëz e Adem Jasharit i thotë Kryeministrit Albin Kurti: Kurrë nuk kemi me të lëshu!;https://www.facebook.com/IndeksonlineOfficial/videos/507382575713555/?comment_id=489663610581361;https://www.facebook.com/IndeksonlineOfficial/videos/507382575713555/;;;;INDEKS_ONLINE
01JKFPN2K8KG8SXZ3BSM0M49Y3;Rrnoft Albin Kurti;1;1.0;2025-02-07 07:58:09+00:00;"Hamza thumbon Kurtin: Pom vjen mirë që po na kopjohet ideja për autostradë deri te Dheu i Bardhë 

#kanal10";https://www.facebook.com/Kanal10.live/videos/476029928704913/?comment_id=494603780037159;https://www.facebook.com/Kanal10.live/videos/476029928704913/;;;;KANAL_10
01JKFPS0JGJ3JRK73CT3ZH0BR6;Xhokeri i opozites !;0;4.0;2025-02-07 08:00:18+00:00;"Grenelli i reagon Kurtit: Deluzive, marrëdhëniet s’kanë qenë kurrë më poshtë

Më shumë → https://tinyurl.com/my6ff663";https://www.facebook.com/nacionalecom/posts/pfbid02F23uP23Pzjg5bhc6wzwbFPd85J292qb52EzbnP8T13DdRcKdUtnicsEsPrEsYqBol?comment_id=1303721100955800;https://www.facebook.com/nacionalecom/posts/pfbid0BAcCCM7a9Tk94aumef6HC7hkRKtxmVr6NWUp5EHYH3vLFASne1UsMAft2Nk4QnkBl;;;;NACIONALE
01JKFPY5KRNYT4X11QEXDRRG3J;Albin lopa po mendon qe i mashtron amerikanet si do trushperlar;2;8;2025-02-07 08:03:07+00:00;Ditë e djeshme, Kryeministri Albin Kurti ka qenë i vendosur duke thënë se Kosova ka raporte shumë të mira me Amerikën.;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0wrAS9eyUMW3E5z2WGofuqAv6fwfnd5kjQTEZu4TkU2ehWTFJQPMSZnPprhkgqrVfl?comment_id=921622443288349;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid031ZxdMxsa2McNvXJtmUAQJSCbLHxT5mzVHJAN3jFN4uQPuHymj1qZKbiTNyT6vVzEl;;;;INDEKS_ONLINE
01JKFPZ6T899JJ4AJANTX5AENW;"Mos thuej rrena kurr o femij 
E gjithmon ta kesh mëri
Një ndëshkim është fort ma i mirë 
Se RRENACAK dikush met thirr

Mos të shkoj mendja se me rrena 
Fajin tënd e fsheh përbrenda 
S'vonon drita e gjë s'e ndal 
E në fush rrena ka me't dal.

Po veq marrja ka met mbet 
E kun besë nuk ke me gjet 
Edhe të vertreten nese e thue 
Per RRENACAK kan met kujtue";0;0;2025-02-07 08:03:41+00:00;Ditë e djeshme, Kryeministri Albin Kurti ka qenë i vendosur duke thënë se Kosova ka raporte shumë të mira me Amerikën.;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0wrAS9eyUMW3E5z2WGofuqAv6fwfnd5kjQTEZu4TkU2ehWTFJQPMSZnPprhkgqrVfl?comment_id=2540927896104279;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid031ZxdMxsa2McNvXJtmUAQJSCbLHxT5mzVHJAN3jFN4uQPuHymj1qZKbiTNyT6vVzEl;;;;INDEKS_ONLINE
01JKFQ9DZ0KDVQ39CA3RKTJSFC;"Sepse e ktheu veriun nen kontroll; sepse nuk pranoi krijimin e Asociacionit pa marre si kundervlere asgje; sepse nuk i pranoi kerkesat e Vuçiqit permes emisareve perendimor per ta mbajtur ju ate afer e ai kurre s'ja u rrasi po i mbeti besnik Putinit si gjithmone. E dime pse Kurti po i vuan ndeshkimet.";0;21.0;2025-02-07 08:09:16+00:00;Grenell i përgjigjet përsëri Kurtit për relacionet Kosovë – SHBA: Kurrë s’kanë qenë më poshtë;https://www.facebook.com/Kanal10.live/posts/pfbid02FGgfEwY6ZKxiVJNeBEhfd5J8nmW5RGZ56JyyqPAC2U4ZKw9RC9HRh7NPQ3qQBPoJl?comment_id=1919522025523036;https://www.facebook.com/Kanal10.live/posts/1047625000740970;;;;KANAL_10
01JKFQA8ARRGF2CJH1N1TTYAAV;Tradhtia ka emer,kurr kenget e tua ma si ndegjoj,e pa bes;2;4;2025-02-07 08:09:43+00:00;Arbër Behluli kandidat për deputet nga PDK;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0Pt6xGxqdRZnQtAQ24KcZdz2nivGbRF8XzbGRPwiWkKQTDjxNucFAioetZojHcfJPl?comment_id=1601427637429625;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0Q4Fxa77NF4pAW3DPhjwEhQE86AsVDFwXZLHHwHi9NdUkq5oNQqsn52BYsRp8MJEfl;;;;INDEKS_ONLINE
01JKFRHR085SWTSX5RWQA09TGY;Adler Taxi Interlaken gjugjen morgen ☕️;2;0;2025-02-07 08:31:17+00:00;Ditë e djeshme, Kryeministri Albin Kurti ka qenë i vendosur duke thënë se Kosova ka raporte shumë të mira me Amerikën.;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0wrAS9eyUMW3E5z2WGofuqAv6fwfnd5kjQTEZu4TkU2ehWTFJQPMSZnPprhkgqrVfl?comment_id=655589197125955;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid031ZxdMxsa2McNvXJtmUAQJSCbLHxT5mzVHJAN3jFN4uQPuHymj1qZKbiTNyT6vVzEl;;;;INDEKS_ONLINE
01JKFRVEHRXAZVQ1CMXBQAE8FV;4 vjet i hankt me qeto rrena;2;4;2025-02-07 08:36:35+00:00;“Vota e saj ka qenë përcaktuese” Albena Reshitaj42☑️;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/?comment_id=1680602399545892;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/;;;;INDEKS_ONLINE
01JKFS0118CQB4Z467NT3X4J4W;Kush e ka. Krue me usan  ka perfundu keq;2;0.0;2025-02-07 08:39:05+00:00;"Kurti e quan ""të cekët"" dikë nga ndërkombëtarët – A e kishte për Grenellin?

Lajmi në koment";https://www.facebook.com/nacionalecom/posts/pfbid02RTjJR1oUjYXQnuP6Sn8JtnuTtpok3Q4oyPbrNiPpGF11G4RFLDdmKcCztZCGwUs8l?comment_id=650108867505781;https://www.facebook.com/nacionalecom/posts/pfbid0N6F7nzSrhziKr1jH8zBnattwMz5Rk4rXx1BPNJqhTB8ycHPxtMmkh5Qu55tTnKKjl;;;;NACIONALE
01JKFSA2AG5HSGKERY95EAKRF2;"https://www.facebook.com/share/v/18WpwWpePs/

https://www.facebook.com/share/v/19zLo38zaF/

https://www.facebook.com/share/v/129JYMF9vCj/

https://www.facebook.com/share/v/19HgcNqoCo/

https://www.facebook.com/share/v/1A52Ys9K7p/

https://www.facebook.com/share/r/17CUsUmacJ/

https://www.facebook.com/share/v/18NGjuosk9/

Vetem disa";0;0;2025-02-07 08:44:34+00:00;“Veç dy parti janë në Kosovë, PDK-ja dhe LVV-ja të vetmet në garë”, Memli Krasniqi flet për takimin dy orësh me Kurtin: Kisha pas qejf ju me ni atë muhabet…;https://www.facebook.com/dukagjinidebatplus/videos/968035075267009/?comment_id=1159601925694318;https://www.facebook.com/dukagjinidebatplus/videos/968035075267009/;;;;DEBAT_PLUS
01JKFSBTZ085GHNZSS4B00QZZ9;Daut nuk te ka hije as me fol as me dal ne tv as fb ku elahe Qakorin Zhlebin e shum te tjera;2;3.0;2025-02-07 08:45:32+00:00;"Diaspora e AAK-Nisma / Haradinaj: Ka ardhje të jashtëzakonshme 

#kanal10 #adresa";https://www.facebook.com/Kanal10.live/videos/624950910148942/?comment_id=653588967237240;https://www.facebook.com/Kanal10.live/videos/624950910148942/;;;;KANAL_10
01JKFSDYB8SA8SSP8MGD4GGXVA;RESPEKT GRENEL;1;3.0;2025-02-07 08:46:41+00:00;"Grenelli i reagon Kurtit: Deluzive, marrëdhëniet s’kanë qenë kurrë më poshtë

Më shumë → https://tinyurl.com/my6ff663";https://www.facebook.com/nacionalecom/posts/pfbid02F23uP23Pzjg5bhc6wzwbFPd85J292qb52EzbnP8T13DdRcKdUtnicsEsPrEsYqBol?comment_id=1546992219298896;https://www.facebook.com/nacionalecom/posts/pfbid0BAcCCM7a9Tk94aumef6HC7hkRKtxmVr6NWUp5EHYH3vLFASne1UsMAft2Nk4QnkBl;;;;NACIONALE
01JKFSNHGG4AVS2RVZQRW9VP39;"Kurti punon ne interes te Kosoves. Ne nuk kemi territor te falim,se boll kemi fal!
Te gjitha lufterat çe behen ne gjithe Boten behen per shkak te territorit e jo per Çokollada.
Çka i ka ba Kurti te keçe Amerikes  perpos çe e shliroi Mitrovicen prej bandave  kriminale.
Prandaj duhet te kemi kujdes.I ndjeri dhe patrioti dhe vizionari ma i madhe ne tokat shqipetare,i madhi Adem Demaçi thoshte çe nuk do me thane çe vetem se eshte Amerikan eshte i mire,ka edhe Amerikan si ne kete rast çe punon per Vuçiqin dhe nuk ja don te miren Kosoves edhe pike.
E Nanen atij çe e perkrah kete Mut!";2;21.0;2025-02-07 08:50:50+00:00;Grenell i përgjigjet përsëri Kurtit për relacionet Kosovë – SHBA: Kurrë s’kanë qenë më poshtë;https://www.facebook.com/Kanal10.live/posts/pfbid02FGgfEwY6ZKxiVJNeBEhfd5J8nmW5RGZ56JyyqPAC2U4ZKw9RC9HRh7NPQ3qQBPoJl?comment_id=609304968508119;https://www.facebook.com/Kanal10.live/posts/1047625000740970;;;;KANAL_10
01JKFSP9XRFEPGBJ6SB168VDN3;"O hajn Diaspora vjen per Albin Baben ❤️ jo per ju hajnat …

Respekt per Kryeministrin Tonë Të dashur Albin Kurti ❤️

Kanal10";2;3.0;2025-02-07 08:51:15+00:00;"Diaspora e AAK-Nisma / Haradinaj: Ka ardhje të jashtëzakonshme 

#kanal10 #adresa";https://www.facebook.com/Kanal10.live/videos/624950910148942/?comment_id=1815128692557638;https://www.facebook.com/Kanal10.live/videos/624950910148942/;;;;KANAL_10
01JKFTB8TG0NY65PVTA9B1T2H2;Po;0;0;2025-02-07 09:02:42+00:00;A E MERR LDK-ja PUSHTETIN MË 9 SHKURT?;https://www.facebook.com/dukagjinidebatplus/posts/pfbid02RMwYFoXDrKBQjM1ttUhP3RqFvq6pee9sjg5MxfUshRbx5tTrNLxFDRwJFYhaznT1l?comment_id=2135921936860836;https://www.facebook.com/dukagjinidebatplus/posts/pfbid02R491zJDkr79jiRcGG4ibWMtFgrqnrmbRYUMR32VXX3BLUdATkjeiiRn3mpwdkMWal;;;;DEBAT_PLUS
01JKFTSWK8568XSF6YGJJV4F9E;Respekt per Agim Bahtirin;1;0.0;2025-02-07 09:10:41+00:00;Nexhmedin Spahiu mbështet këta kandidatë të VV-së;https://www.facebook.com/Kanal10.live/posts/pfbid02g5xuDuBuYHnuBRd4aPQpkERJcAFZqA3AiA1fDKoJqKDCTCbsZLmkXFpmgATU9kPYl?comment_id=929606452491532;https://www.facebook.com/Kanal10.live/posts/pfbid0cEXC3EG5gtU1YjaZm9QSTFZDHbyUK1SUV3SeyJ2NzPtZu9V22rEPmtQvLr5CRQ5xl;;;;KANAL_10
01JKFTWSC0XE4KPZKETK0KM2EJ;Nacionale.com edhe  juve ju Prsh i Madh Albin Kurti;2;0.0;2025-02-07 09:12:16+00:00;"""LVV duhet të fitojë së paku 46% të votave më 9 shkurt për të qenë në gjendje të krijojë një qeveri me pakicat, një qeveri me pak numra dhe aspak stabile.""

Shkruan: Shenoll Muharremi";https://www.facebook.com/nacionalecom/posts/pfbid02ZzT95s7SQnN5mWZWzojPKJcbfFCuTGTvSyEnrKE7scXyCsAzA3QCxfz5zWnU5Xzrl?comment_id=498003209659128;https://www.facebook.com/nacionalecom/posts/pfbid0W91RuCBcZHi4MGjeZdw2iebBQ9JifXEasZWMxzU586kRwvLTEKn7Rqsw79DRWgQKl;;;;NACIONALE
01JKFTY978A5ZC4MW0SY7XTA26;okancer kurti kamoju ba opozites rrnoft albini lvv a g;2;0;2025-02-07 09:13:05+00:00;“Kurti në siklet të madh, LDK-ja do ta mundë atë në zgjedhje”, zyrtari i LDK-së ‘selam’ Kurtit pasi ai tha se do t’i shpartallojë në zgjedhje;https://www.facebook.com/dukagjinidebatplus/videos/1037655841503842/?comment_id=8973543609434013;https://www.facebook.com/dukagjinidebatplus/videos/1037655841503842/;;;;DEBAT_PLUS
01JKFV276GMJMS33HZYJ4AVQZG;Qyre more kjo Azilantja e OULUT;2;4;2025-02-07 09:15:14+00:00;“Vota e saj ka qenë përcaktuese” Albena Reshitaj42☑️;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/?comment_id=1864958867244624;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/;;;;INDEKS_ONLINE
01JKFV7ZRR5Y5G1HA3GXYQ52EP;Sun jaka dal Eskobari me Kurtin, as ti nuk dot ja dalësh more intrigash. Ti vjen prej një vendu Demokrat-Amerika dhe del haptazi duke i than popullit të Kosovës mos e votoni Albin Kurtit sepse edhe ti je si devollt dhe Lushtakt, taka ndalue bisnesin. Shko në sërbi ban bisnes e jo në Kosovë, ktu Koller Albini e jo Hashimi.;;1.0;2025-02-07 09:18:23+00:00;Grenell i përgjigjet përsëri Kurtit për relacionet Kosovë – SHBA: Kurrë s’kanë qenë më poshtë;https://www.facebook.com/Kanal10.live/posts/pfbid02FGgfEwY6ZKxiVJNeBEhfd5J8nmW5RGZ56JyyqPAC2U4ZKw9RC9HRh7NPQ3qQBPoJl?comment_id=984569433531552;https://www.facebook.com/Kanal10.live/posts/1047625000740970;;;;KANAL_10
01JKFVFC3879VWBDZ74NFZFNNB;Fitore Ldk ✌️✌️;;0.0;2025-02-07 09:22:25+00:00;Bllokohet rruga në Gjilan, shumë minuta para se të nis tubimi i LDK-së nga qytetarë të shumtë.;https://www.facebook.com/nacionalecom/videos/654557320241085/?comment_id=9103755263076136;https://www.facebook.com/nacionalecom/videos/654557320241085/;;;;NACIONALE
01JKFVKFY0DPFMCV6ADWPV3VK5;Edhe opozita esht pjes e politikes për popull jeni kërkushi cili të hyçni nshkam maizi se tjetri kurr mamir nuk bëhet hyp kungulli zhdryp pacerrka nje brum jeni vetem emrin e ndrroni qka u ba qe25 vite po shifet te njejtit jeni vetem vetem veshjen e ndrroni meu duk ma hjeshem asgjë tjeter;;1.0;2025-02-07 09:24:40+00:00;"""LVV duhet të fitojë së paku 46% të votave më 9 shkurt për të qenë në gjendje të krijojë një qeveri me pakicat, një qeveri me pak numra dhe aspak stabile.""

Shkruan: Shenoll Muharremi";https://www.facebook.com/nacionalecom/posts/pfbid02ZzT95s7SQnN5mWZWzojPKJcbfFCuTGTvSyEnrKE7scXyCsAzA3QCxfz5zWnU5Xzrl?comment_id=2613493315515971;https://www.facebook.com/nacionalecom/posts/pfbid0W91RuCBcZHi4MGjeZdw2iebBQ9JifXEasZWMxzU586kRwvLTEKn7Rqsw79DRWgQKl;;;;NACIONALE
01JKFVRH281QFN0ZKAYS91M7MC;Ne vitin. 2035. Ndoshta;;1;2025-02-07 09:27:25+00:00;“Ne vendosim a e marrim Kurtin në koalicion”, Azemi i LDK-së i përgjigjet Kurtit pasi tha se me LDK-në s’mund të rrijë as 5 orë në koalicion.;https://www.facebook.com/reel/1340613447093150/?comment_id=919044637103353;https://www.facebook.com/reel/1340613447093150/;;;;DEBAT_PLUS
01JKFW6AF8J88EPSRDE8EBPE41;Ik, ik..1;;0;2025-02-07 09:34:57+00:00;“Vota e saj ka qenë përcaktuese” Albena Reshitaj42☑️;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/?comment_id=2020615158407567;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/;;;;INDEKS_ONLINE
01JKFW94A8P40376CZ67PWT3ZW;Albena Reshitaj 42❤️⭐️;;0;2025-02-07 09:36:29+00:00;“Vota e saj ka qenë përcaktuese” Albena Reshitaj42☑️;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/?comment_id=636776738733562;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/;;;;INDEKS_ONLINE
01JKFWXKK0PEQ41KWC266Y1N6B;Urime per ty.Aga.lum.✌️✌️;;0;2025-02-07 09:47:40+00:00;"Kandidati për kryeministër nga LDK Lumir Abdixhiku me video-mesazh për të papërcaktuarit në këto zgjedhje:

‘’Na shihni përtej vijave partiake’’.";https://www.facebook.com/IndeksonlineOfficial/videos/1714329602464548/?comment_id=1562492921053663;https://www.facebook.com/IndeksonlineOfficial/videos/1714329602464548/;;;;INDEKS_ONLINE
01JKFWYFX8K617AS7Z8JXQFF63;Just because just because you said our prime minister is not good for United States, we are going to vote him just to be opposite you leave us alone. We are democratic country so you don’t think in your own country. Let our police vote as they like please thank you.;;0.0;2025-02-07 09:48:09+00:00;Grenell i përgjigjet përsëri Kurtit për relacionet Kosovë – SHBA: Kurrë s’kanë qenë më poshtë;https://www.facebook.com/Kanal10.live/posts/pfbid02FGgfEwY6ZKxiVJNeBEhfd5J8nmW5RGZ56JyyqPAC2U4ZKw9RC9HRh7NPQ3qQBPoJl?comment_id=2024294844642798;https://www.facebook.com/Kanal10.live/posts/1047625000740970;;;;KANAL_10
01JKFXHXZGGA2BB0ZMSJQ2WBMW;Shifni ondra me sy qel ;;1;2025-02-07 09:58:46+00:00;“Kurti e ka të pamundur themelimin e qeverisë”, “Qeveria do të ndërrohet, Hamza do të jetë kryeministër”, Uran Ismaili i bindur…;https://www.facebook.com/dukagjinidebatplus/videos/1154349539625570/?comment_id=1316245696288825;https://www.facebook.com/dukagjinidebatplus/videos/1154349539625570/;;;;DEBAT_PLUS
01JKFXM86GA2EQWJN7ZA9XTE8R;Pffffffffff qfar pallavra;;2.0;2025-02-07 10:00:02+00:00;Daut Haradinaj nuk u përgjigjet deklaratave fyese të Donika Gërvallës;https://www.facebook.com/Kanal10.live/posts/pfbid033h9guWmkagf3r5sNmBHu7V8KTyuJHYEng77TKXxUfQavKqVP517tp18VPiFWQtxRl?comment_id=925621323058169;https://www.facebook.com/Kanal10.live/posts/pfbid0zKfWHVR8Z2xMNoQuCjuMASBLFmFnwEqmY69Sw3cLZPWdUQpXg7793G2qZE9rH5tAl;;;;KANAL_10
01JKFY88TG8X0ZWPGDYZC2F6R3;Cfare ashte ky emer ilirik gjoja patriot po ik ore anene ilirik berat vlora gjirokastra elbasan saranda shkodran tirana emra te medhenj e koka teper te vogla;;0;2025-02-07 10:10:58+00:00;“Po ju adresohem sot si biri i këtij vendi”, Ilirik Musliu me adresim të fuqishëm para qytetarëve  110-shi i PDK-së;https://www.facebook.com/IndeksonlineOfficial/videos/1101139518426603/?comment_id=1039468134656575;https://www.facebook.com/IndeksonlineOfficial/videos/1101139518426603/;;;;INDEKS_ONLINE
01JKFYC8R88CJCX02D9BG9WXNS;Sonte sdi, a te diellen me votu Baben e juv e kemi njet.;;15;2025-02-07 10:13:09+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=1454454638863152;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKFYD61RV9W1GN22NJ7CXXTG;Mushi Busat mir mos u korit more kopil i pdk;;6;2025-02-07 10:13:39+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=960300729065173;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKFYH5ZGBN54KQNH7XM3KCDM;Marioneta e Devollit. Ka marr qindra mijera euro shkembim prej tyre per reklama e sponsorizime ne Facebook, ne shpine te Telekomit.;;15;2025-02-07 10:15:50+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=1851755068982360;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKFYS5V0X05KGF2N964ZT80K;Doni  te  lidhni  interesat  tuaja   te  perfitoni  ne  realitet   smendoni  per  popull  nje  veteran me  170  eu  jeton  me  tmerr  ndersa  ju  keni  bo  miljona turp;;0;2025-02-07 10:20:12+00:00;“Dua t’i lidh interesat e Kosovës me qeverinë e SHBA-së dhe më së paku dua të përplasem me ta'';https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0LSuQ3JCi5WFxiDtaVzsMpuEtaCScg7e5rZeHr5oyVs2tRMSBYUvzU8khhJobpjJil?comment_id=1736581660229162;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0Ld4QLSUSu35MpWueTQaPeE3AtqmdSTXg3pNZ6JrqXq8FSWFJkLdcLvwtDabmCBHel;;;;INDEKS_ONLINE
01JKFZ7NPRQ8K2ZMPBYM3H2Z4R;Grenell qa ki bre o sy Kuq po a ti pe don Kosoven ma shum se Albini a Po ec Baju o sy kuq;;1.0;2025-02-07 10:28:07+00:00;Grenell i përgjigjet përsëri Kurtit për relacionet Kosovë – SHBA: Kurrë s’kanë qenë më poshtë;https://www.facebook.com/Kanal10.live/posts/pfbid02FGgfEwY6ZKxiVJNeBEhfd5J8nmW5RGZ56JyyqPAC2U4ZKw9RC9HRh7NPQ3qQBPoJl?comment_id=1306930273684022;https://www.facebook.com/Kanal10.live/posts/1047625000740970;;;;KANAL_10
01JKFZECHR03AEBAV8B2GP05QX;Si ta ndajsh Kos lidhe Kos edhe me Hane kot e ke;;0;2025-02-07 10:31:47+00:00;“Dua t’i lidh interesat e Kosovës me qeverinë e SHBA-së dhe më së paku dua të përplasem me ta'';https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0LSuQ3JCi5WFxiDtaVzsMpuEtaCScg7e5rZeHr5oyVs2tRMSBYUvzU8khhJobpjJil?comment_id=1052060443610854;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0Ld4QLSUSu35MpWueTQaPeE3AtqmdSTXg3pNZ6JrqXq8FSWFJkLdcLvwtDabmCBHel;;;;INDEKS_ONLINE
01JKFZNXRGEH6CXTJJJQDVSN8B;E fore iki ti kto se eke dit qi vv prishtin esht sod e don me dit ne llap sa ka ldk po badihava eki se hunbs je te dilen e mer vesh partia e 3 jet me 13%;;4;2025-02-07 10:35:54+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=1369626177376845;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKFZR338Q8VKAEZYWN71029N;Albini po kruhet me Amerikën por do ngelet me gisht në gojë dhe nuk dihet ku do përfundoj.;;1;2025-02-07 10:37:05+00:00;“Po ju adresohem sot si biri i këtij vendi”, Ilirik Musliu me adresim të fuqishëm para qytetarëve  110-shi i PDK-së;https://www.facebook.com/IndeksonlineOfficial/videos/1101139518426603/?comment_id=1811491699608779;https://www.facebook.com/IndeksonlineOfficial/videos/1101139518426603/;;;;INDEKS_ONLINE
01JKG02NZ04VJ9JTEDHVPYTF8A;tkallzojna en dillen ;;18;2025-02-07 10:42:52+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=1126848862056003;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKG04QCRF5P74SCSPJBXAMJM;Në Llap Lumniri ska qa del hoq i kanë përbuzë votust, Llapin e lanë si zorren qorre të izoluar, në Llap LDK bastion si më parë nuk ka, këtu në Llap qeveris LVV me kryetar Shpejtim Bulliqin dhe Kryminister +4 vite Albin Kurti  vetëm urime cep me cep 500K♥️;;10;2025-02-07 10:43:59+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=599610189662759;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKG05430NCT488Y29A2K7VA6;Rrnoft Albin Kurti 118 LW❤️❤️;;5.0;2025-02-07 10:44:12+00:00;Ali Ahmeti reagon pas deklaratës së Kurtit për gjuhën shqipe në RMV: Kërko falje për këtë ofendim e poshtërim;https://www.facebook.com/Kanal10.live/posts/pfbid0F6CdxhytsLGmtE4wTuJyGT8VRvivMEu6iMWUMsDpe8kuH5fatRnwARXogtwRFiJvl?comment_id=596616613015433;https://www.facebook.com/Kanal10.live/posts/pfbid02K7oMSXBTYF5macmWQJ2QVN3RSa7xzrJxTCt3B1FY5FY9pdkJVuiyPpGadeH4JvYdl;;;;KANAL_10
01JKG0DKJGFHDCC7W5JRY5HDPZ;Me shku ne Prishtin te Albin Kurti❤️;;32;2025-02-07 10:48:50+00:00;"Në stilin e Mike Tysonit, Abdixhiku ka një pyetje

""Llap, çka do me ba sonte Llap?""✌️";https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02QqUKtVbCgJTpC7BwjLYgZ2n7rMZM2n8cKYKdCsvNUgsDGM22SpFEsuCVs1zwKoS1l?comment_id=1147069593447618;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0MABczxw7eRLSFdNn6nt91JnEZUhZNdzxAVwyMv2DDoP1CZwpZQ8MoF9bhMsGho9xl;;;;INDEKS_ONLINE
01JKG0HHHR097NJYDGWH5NKEN0;Vota e saj bashkë më atë të Listes Serbe, besoj se ska nevoj për koment ...;;0;2025-02-07 10:50:59+00:00;“Vota e saj ka qenë përcaktuese” Albena Reshitaj42☑️;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/?comment_id=4099419163716300;https://www.facebook.com/IndeksonlineOfficial/videos/1191540782525434/;;;;INDEKS_ONLINE
