ID,Comment,Likes Count,Comment Timestamp,postTitle,Comment URL,Post URL,Annot 1,Annot 2,Annot 3,Final Annotation,Source,,
01JKKBY0B8E4TFB5YBV7DGZXMV,Ldk,0,2025-02-08 18:07:45+00:00,LDK nis tubimin,https://www.facebook.com/nacionalecom/posts/pfbid026BxuQi6AsaYPeJKdjywtGw4aQTPkVuYZdA7uwmzgJSouFSV16gZViA4gsEjdo4sml?comment_id=1162771102165027,https://www.facebook.com/nacionalecom/posts/pfbid02pUingjYqrTdgpciWWDd7PzyQxkfNAXWBNFjfkkGenQ2KabzC1VqVVvF9oMJFawrl,,,,,NACIONALE,,
01JKKBZ5ERN3X6VTPEH9DX5CPC,Gati ekini veq mei pre e me i ngarkue,0,2025-02-08 18:08:23+00:00,40-shi i AAK bën thirrje të votohet koalicioni për Kosovën Fituese 137,https://www.facebook.com/IndeksonlineOfficial/videos/9316627295060007/?comment_id=2006783743166303,https://www.facebook.com/IndeksonlineOfficial/videos/9316627295060007/,,,,,INDEKS_ONLINE,,
01JKKC06N8F748Q66XR2V11ZVA,"Të lumtë Bekim Jashari, përkrahni ata që e treguan veten në momentet më të nevojshme për Lirinë e Kosovës!",1,2025-02-08 18:08:57+00:00,"""IDEALI i bashkuar për fitore më 9 shkurt!""",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid025bzwvSjAJvJJMSGHnnsaYddudfDAaNp1GLdsA124epcu8oxxtCL5zhgSCbPhnY8Nl?comment_id=1161715285617420,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0viF2v55H4E5T3JXgD3VH3S2adebVM7QtmKhqJhKh8xQP6cA6hSb9P6h8HpZv8zAl,,,,,INDEKS_ONLINE,,
01JKKC0EF8QT42QS6DHDFK2DNV,Syt me pa jan LDK,20,2025-02-08 18:09:05+00:00,"LVV, PDK apo LDK!

Kush e mbushi Prishtinën më shumë me përkrahës? ",https://www.facebook.com/Kanal10.live/posts/pfbid02v5iw3ZmoxAUzzwoHH2RbnGr5t5Z9U9HafwsAuHkUG8oCzyvkVbjrnvFyxor3fvaTl?comment_id=611989288099644,https://www.facebook.com/Kanal10.live/posts/pfbid02vFswLi3YmfWLQFMEoiKXStGkWvzbsw3SQiW73FBxp38CXV4sjGq8Nhe2PpJPkPpAl,,,,,KANAL_10,,
01JKKC0GDRRGC8JHW2PYXE7ZWM,LDK dështoj keq,58,2025-02-08 18:09:07+00:00,"LVV, PDK apo LDK!

Kush e mbushi Prishtinën më shumë me përkrahës? ",https://www.facebook.com/Kanal10.live/posts/pfbid02v5iw3ZmoxAUzzwoHH2RbnGr5t5Z9U9HafwsAuHkUG8oCzyvkVbjrnvFyxor3fvaTl?comment_id=1307260687266183,https://www.facebook.com/Kanal10.live/posts/pfbid02vFswLi3YmfWLQFMEoiKXStGkWvzbsw3SQiW73FBxp38CXV4sjGq8Nhe2PpJPkPpAl,,,,,KANAL_10,,
01JKKC12ZGB3YRWPAX3JA7MY66,LDK 124 ✅,23,2025-02-08 18:09:26+00:00,"LVV, PDK apo LDK!

Kush e mbushi Prishtinën më shumë me përkrahës? ",https://www.facebook.com/Kanal10.live/posts/pfbid02v5iw3ZmoxAUzzwoHH2RbnGr5t5Z9U9HafwsAuHkUG8oCzyvkVbjrnvFyxor3fvaTl?comment_id=1298756834663452,https://www.facebook.com/Kanal10.live/posts/pfbid02vFswLi3YmfWLQFMEoiKXStGkWvzbsw3SQiW73FBxp38CXV4sjGq8Nhe2PpJPkPpAl,,,,,KANAL_10,,
01JKKC1KJR2ZR3616R0CPHVHB4,"O Rambaaaaamaj ;mirre Albinin e shkoni n'shkoll fillore,e dhasht zoti e msoni e bèheni mè'tè mir e mè tè arsimuar,ani ti.O qyqan ,kupto se nè gjitha programet  e TV. Po ta shkèrrdhejn moralin,po tè titullojn Profesr.O G....r profesor.  ..........  . Edhe majmuni po çesh me ty,se profesor.",0,2025-02-08 18:09:43+00:00,"""Jeni bo si fmi pasha besën"", Ramabaja kundër të gjithëve: S’mundem t’iu mbajë ligjërata çdo natë, Vetëvendosja fiton",https://www.facebook.com/dukagjinidebatplus/videos/639746875188633/?comment_id=3503846873253768,https://www.facebook.com/dukagjinidebatplus/videos/639746875188633/,,,,,DEBAT_PLUS,,
01JKKC3RXGET8HGF30JXA2S7EZ,Rrespekt per PDKn,0,2025-02-08 18:10:54+00:00,"Pas 9 shkurtit, Bedri Hamza ka thënë se qeveria e tij do të nis punën menjëherë për t’iu shërbyer qytetarëve.",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02JYVUZBGQ4rkQQnmuV17S9n19Ynqicbr9tijHXgk4S91HDcjc7VuGuy5YvtnworLkl?comment_id=1104560511359173,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0EsCmfecK2myUTjfzdiJR9eLdkAQDEyRBpPa3EN3dCiKXgT7YDhjSbkAsZiuxT3s6l,,,,,INDEKS_ONLINE,,
01JKKC7F2RFSVM2FJA9D0WNNZ2,LDK ✌️✌️,13,2025-02-08 18:12:55+00:00,"LVV, PDK apo LDK!

Kush e mbushi Prishtinën më shumë me përkrahës? ",https://www.facebook.com/Kanal10.live/posts/pfbid02v5iw3ZmoxAUzzwoHH2RbnGr5t5Z9U9HafwsAuHkUG8oCzyvkVbjrnvFyxor3fvaTl?comment_id=2147893432294748,https://www.facebook.com/Kanal10.live/posts/pfbid02vFswLi3YmfWLQFMEoiKXStGkWvzbsw3SQiW73FBxp38CXV4sjGq8Nhe2PpJPkPpAl,,,,,KANAL_10,,
01JKKC8M6831CCMZCVNCFJXS12,Na e kem Bleron,2,2025-02-08 18:13:33+00:00,Teuta dhe Bubulina Krasniqi kënaqen në tubimin përmbyllës të PDK-së në Prishtinë,https://www.facebook.com/IndeksonlineOfficial/videos/2339013066462665/?comment_id=8786477521480180,https://www.facebook.com/IndeksonlineOfficial/videos/2339013066462665/,,,,,INDEKS_ONLINE,,
01JKKCAES8R2AHRWFY3Q60NAZJ,O vv e ka thy rekordin,36,2025-02-08 18:14:33+00:00,"LVV, PDK apo LDK!

Kush e mbushi Prishtinën më shumë me përkrahës? ",https://www.facebook.com/Kanal10.live/posts/pfbid02v5iw3ZmoxAUzzwoHH2RbnGr5t5Z9U9HafwsAuHkUG8oCzyvkVbjrnvFyxor3fvaTl?comment_id=627086149800335,https://www.facebook.com/Kanal10.live/posts/pfbid02vFswLi3YmfWLQFMEoiKXStGkWvzbsw3SQiW73FBxp38CXV4sjGq8Nhe2PpJPkPpAl,,,,,KANAL_10,,
01JKKCAZCG0RA2GWMD3N5SWE2X,GJITHMON ME RRENA E PROPAGANDA U PLAKET,0,2025-02-08 18:14:50+00:00,"Gazeta e njohur britanike “The New European” ka shkruar sot për zgjedhjet që do të mbahen në Kosovë, dhe për mbështetjen e madhe që gëzon Lëvizja VETËVENDOSJE! për zgjedhjet e 9 shkurtit.",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02YWHU3xdFvaHTCGWtJErApaApzeEm91nr3eZ6qfQViGuWKjppHuGewPGJUFtwihL2l?comment_id=1282226312833463,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0UpzmARyAtjEZDaVW1CzXFhRPJADqnkXRKNSho92UUV4H1igxX782WH4kLwwK8woGl,,,,,INDEKS_ONLINE,,
01JKKCCG704HC59W42H61XZJRT,kjo qeveri na ka zhgenjyy e per nje Kosove e te mire kemi me te votu ty me zemer,0,2025-02-08 18:15:40+00:00,Tubimi qendror i PDK-së,https://www.facebook.com/nacionalecom/posts/pfbid0UEpHXAwDWh9RwbhqX7v38jjkz9YyNxCoiibUEoVNYU1kNo7WxqgXUEu2m9zqfZsXl?comment_id=1163267912174861,https://www.facebook.com/nacionalecom/posts/pfbid02XnTUSLZaMoDiUMAbKtMtY4XnzTw6ciVRTNJeYEoxUf1hDeyNyoyfjMLNgXqiQ48Xl,,,,,NACIONALE,,
01JKKCDR88D7RY4ZZWG3N5WZM3,Ldk,15,2025-02-08 18:16:21+00:00,"LVV, PDK apo LDK!

Kush e mbushi Prishtinën më shumë me përkrahës? ",https://www.facebook.com/Kanal10.live/posts/pfbid02v5iw3ZmoxAUzzwoHH2RbnGr5t5Z9U9HafwsAuHkUG8oCzyvkVbjrnvFyxor3fvaTl?comment_id=1668926587039882,https://www.facebook.com/Kanal10.live/posts/pfbid02vFswLi3YmfWLQFMEoiKXStGkWvzbsw3SQiW73FBxp38CXV4sjGq8Nhe2PpJPkPpAl,,,,,KANAL_10,,
01JKKCE028DAAW1XVRP47XFAJR,Mfalni a ka protesta a qka ,8,2025-02-08 18:16:29+00:00,LDK-ja e Ibrahim Rugovës qenka ngritur sot në këmbë✌,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0jwjjVdBP3SHhFisnqGpMDPfjsiNEarJJ2QRbt1trVykzJYfXezkCfcqtmhfp6RQPl?comment_id=1186295736413500,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02ofXvhw5Ui855rQbNCyfeNFFtssa9pqTnoxXJLuUQVVsw7ceePBat7G2W2ZyMnNvhl,,,,,INDEKS_ONLINE,,
01JKKCF55RFQRMAFDVNX3810ZJ,PDK❤️,0,2025-02-08 18:17:07+00:00,Partia Demokratike e Kosovës ka përmbyllur fushatën elektorale në një atmosferë madhështore në mesin e mijëra aktivistëve dhe mbështetësve në Sheshin “Zahir Pajaziti” në Prishtinë,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02uWrKPKxYfw4vfFdXCaeRE8kifVpKpHbWYWhypepHTA9qb2e1DeewtxjF7c9hf54Ul?comment_id=944055151204861,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02uh1KgUEHVXekLhn2PuM7J7vG3fK6ZKkBj8zoriSQHrCTeTWomU5nDU8tXhSPW1ZQl,,,,,INDEKS_ONLINE,,
01JKKCGM1RNKA4H43G42MZTCHN,Po.po Ikeni mbush pak.Kacat duhet edhe pak,0,2025-02-08 18:17:55+00:00,Bedri Hamza bën premtimin e rëndësishëm në tubimin përmbyllës të PDK-së ,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02XNyeZzw8btF6tP5jU4s3kdCnz1F6uhoRxekBfUcUtsasoyhgsdd78FhX4iBPAez8l?comment_id=1382800176600440,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0ThgwgUH3ZtpQFipoKEnUbio4WKqRiEWQGaUvxL2Qhi88q4DCMFNpT9LxkuY94wFTl,,,,,INDEKS_ONLINE,,
01JKKCGXT8FK5SPG462JAN2M6Z,djelt BABEN skan mujt me mujt kurr,0,2025-02-08 18:18:05+00:00,"E madhja Shkurte Fejza ia thotë këngës në tubimin historik të PDK-së, shumë brohoritje e duartrokitje nga simpatizantët",https://www.facebook.com/IndeksonlineOfficial/videos/638574335431989/?comment_id=593622333548836,https://www.facebook.com/IndeksonlineOfficial/videos/638574335431989/,,,,,INDEKS_ONLINE,,
01JKKCKAZ0JGET7Z0KFKAXGHWX,Ahmet Dugolli  Aje tu pa naj sen o daj a kejt zi pom doket Suksese !,1,2025-02-08 18:19:24+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=547805714959415,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKCKPP0M3TJ9SQDVF0Z4VJF,   hahaaaaa,0,2025-02-08 18:19:36+00:00,"Gërvalla që s’e bëri asnjë punë për katër vite: Po thonë i gjetët gati, këtë s’e arriti as Haradinaj, as Thaçi, as Mustafa

Lajmi në koment",https://www.facebook.com/nacionalecom/posts/pfbid0m1Dt1j6ViQpZSmwfsshiahQy2Aw1XJqfpR8L3L4cfT2hBH49HCY5oZhoPopcusqwl?comment_id=643580618126860,https://www.facebook.com/nacionalecom/posts/pfbid02q2pbVYJ4PJVGEtD7xUDB9oECyCZD3yPKqrZrxKCfnZRhaBGf7owsdhdRSW6bdX5Ul,,,,,NACIONALE,,
01JKKCME407ZBGT4J3W7SKEEZZ,"Me e pasë mundësinë e me u ngjallë Rugova apet e kish lëshu zemra kur e shef sa shumë po e përmendni!
Lene njeriun le të pushon në paqe!",6,2025-02-08 18:20:00+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=1706002460277076,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKCMNY047FDQKG150C5Z5E0,Bravo sugurt fitorja e LDK urime,6,2025-02-08 18:20:08+00:00,LDK-ja e Ibrahim Rugovës qenka ngritur sot në këmbë✌,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0jwjjVdBP3SHhFisnqGpMDPfjsiNEarJJ2QRbt1trVykzJYfXezkCfcqtmhfp6RQPl?comment_id=1345031923358469,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02ofXvhw5Ui855rQbNCyfeNFFtssa9pqTnoxXJLuUQVVsw7ceePBat7G2W2ZyMnNvhl,,,,,INDEKS_ONLINE,,
01JKKCN2M8J77TZBM2PWYDDR88,Sukses ❤️!,0,2025-02-08 18:20:21+00:00,"Serbeze Kabashi -Muçaj, 78-shi i LDK-së, profesoresha e Mjekësisë dhe doktoresha e Radiologjisë në QKUK, është ndryshimi që i duhet Kosovës!",https://www.facebook.com/IndeksonlineOfficial/videos/658812609809642/?comment_id=1686576778945832,https://www.facebook.com/IndeksonlineOfficial/videos/658812609809642/,,,,,INDEKS_ONLINE,,
01JKKCP3TR3NQSV8BMN6ZRYZ2Z,Neser do te gufojnë 500K❤️ që rrahin sikur një,0,2025-02-08 18:20:55+00:00,"Gufon krejt sheshi “Skenderbeu” me pjesëmarrje masive në tubimin përmbyllës të LDK-së

Lajmi në koment ",https://www.facebook.com/nacionalecom/posts/pfbid0dEQMo7YqQPanDiyLJ51H3pBYcXkrS5JyZVtGMkC9fXTLaamfTW8BNEaX7Tm8xq3ml?comment_id=1287322449165585,https://www.facebook.com/nacionalecom/posts/pfbid02hG15GvkQ5VjZ3Hi66hWXjVEbQSgjsPeRZ9PgkeM3qbbZnsyoqZpqmWL2DVzxZotgl,,,,,NACIONALE,,
01JKKCP5S81R5R9NNN5P9X9NCP,Secili ne fushata po premton po pas zgjedhjeve popullin po e harron ,2,2025-02-08 18:20:57+00:00,"Kandidati për kryeministër nga radhët e LDK-së, Lumir Abdixhiku, iu adresua simpatizantëve në tubimin përmbyllës të partisë",https://www.facebook.com/IndeksonlineOfficial/posts/1083417750478613?comment_id=944172667837558,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0373eoNm34VQXBK7dRFqkaBZjFNwGf3qcCi7F5ogoKrVdDxC7qkYDUKkC5qvchhWzKl,,,,,INDEKS_ONLINE,,
01JKKCQVG00A9TNRWHRK0BJE4E,LDK a i treti a i dyti,0,2025-02-08 18:21:52+00:00,"S’i dihet fundi grumbullimit të njerëzve për në tubimin përmbyllës të LDK-së, i cili do fillon edhe disa minuta. ",https://www.facebook.com/reel/2693989210990039/?comment_id=1139560347568272,https://www.facebook.com/reel/2693989210990039/,,,,,NACIONALE,,
01JKKCRMWGMPWEVGW4WCWBABR1,"Neser kutite e votimit VV
vV 
Vv
Vv
Vv  ♾️ 
Banja qefin vetes edhe sot me kto tubime tu bajt te njejtit njerz sa anej sa knej ",5,2025-02-08 18:22:18+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=3793006580959628,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKCS3H8Y5XHM3E2W3YWQPKH,LDK✌️,0,2025-02-08 18:22:33+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=10093471520671281,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKCS8DGB03RFGVN4YPGV4Q7,As t‘zit e thonit t‘Albinit nuk e jepi per kta ✂️✂️✂️✂️,8,2025-02-08 18:22:38+00:00,"Sonte, tre kandidatët për Kryeministër nga ora 20:10 përballen me analistët në Debat Plus.",https://www.facebook.com/dukagjinidebatplus/posts/pfbid01FqNVhwi8vs5iBPSR3k5ZMFDvKzvsQv4sqTTD6eu2g4n7xTQtMgvRaQht28pxsz4l?comment_id=567267352980983,https://www.facebook.com/dukagjinidebatplus/posts/pfbid024ydZi1qooeknFnczYRLBXVwDVfySyR3xD9qV3ErtPWSg5wDhmCtboyj7wAQN197gl,,,,,DEBAT_PLUS,,
01JKKCSN3RJEH7EYZT5JEDR7B4,9 shkurti do tju tregon deren ka e ki,1,2025-02-08 18:22:51+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=642483621621790,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKCT8MRFE71N34C917R2HYS,I keni bashk me pdk sa te mbesin prej 500k ,3,2025-02-08 18:23:11+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=631600885898493,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKCYCFGHJP39P0H90QE60MD,Kosova do të jetë ma e mirë mbas 10 shkurtit me Albinin..!,5,2025-02-08 18:25:26+00:00,"Bedri Hamza: Ju jap fjalën, Kosova do të jetë ma mirë nga 10 shkurti",https://www.facebook.com/Kanal10.live/posts/pfbid022jTK9NkrYdTwLiBdFooL7zG5qzr1PwvrNw3jAZa62w3wzPuarhrBZvznroRoD19Ll?comment_id=1566527094030506,https://www.facebook.com/Kanal10.live/posts/pfbid022RenssTPYRE5nmcgiiFGgxNsV2wfA6KWzHnFyotZAFTKUZhx14gk1XP61UMzCc6dl,,,,,KANAL_10,,
01JKKD0NQ8A6F2YVK5YJBMXXGQ,Hajgaregji jeni ba besom,0,2025-02-08 18:26:41+00:00,"S’i dihet fundi grumbullimit të njerëzve për në tubimin përmbyllës të LDK-së, i cili do fillon edhe disa minuta. ",https://www.facebook.com/reel/2693989210990039/?comment_id=941520868142204,https://www.facebook.com/reel/2693989210990039/,,,,,NACIONALE,,
01JKKD0TKGHR4R2AS8JJMZ0XSC,"Edhe ti hyre ne vallen e hajnave? Si dihet, ndoshta e loz per bukuri; pastaj fitimet si Lumi.",0,2025-02-08 18:26:46+00:00,"""Tigri"" mbështetë Brahimajn në zgjedhje",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02j3kaNhPPsMYZRNoDwenKQLMdVGSE7nahe5z7QFwMym9yiEMCwbRL2fFHXN2sv5xol?comment_id=961234829304713,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02jDuafqf8gr376jQrtkVEKub5wuRPnxHD6j9aPS8an985tdpR2dABuKc9oBHMWRnKl,,,,,INDEKS_ONLINE,,
01JKKD15B88B9876SV4RZVMGB8,O qyqan ka me ngordh neser keq,1,2025-02-08 18:26:57+00:00,"Kandidati për kryeministër nga radhët e LDK-së, Lumir Abdixhiku, iu adresua simpatizantëve në tubimin përmbyllës të partisë",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid023KrcAT8xpdPjSM3noGzX79doQNWYTTUeYyRvEArQAAX7T6PeMFgJHrA9m5GAwSxml?comment_id=1840840470022382,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0373eoNm34VQXBK7dRFqkaBZjFNwGf3qcCi7F5ogoKrVdDxC7qkYDUKkC5qvchhWzKl,,,,,INDEKS_ONLINE,,
01JKKD1890Z2064SVB6AC6AAPE,Edhe a ja shohim hajrin najsen?,0,2025-02-08 18:27:00+00:00,LDK-ja e Ibrahim Rugovës qenka ngritur sot në këmbë✌,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0jwjjVdBP3SHhFisnqGpMDPfjsiNEarJJ2QRbt1trVykzJYfXezkCfcqtmhfp6RQPl?comment_id=1316442099676084,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02ofXvhw5Ui855rQbNCyfeNFFtssa9pqTnoxXJLuUQVVsw7ceePBat7G2W2ZyMnNvhl,,,,,INDEKS_ONLINE,,
01JKKD4PM8GDB32ZDY325V7CQ6,bravo ✅,0,2025-02-08 18:28:53+00:00,Abdixhiku tha se njerëzit po i japin vendit tubimin më të madh elektoral,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02XamiUeoh2UGWJzP1BuYXLmhuYpC4o5F3mgnft4Q3w9xJ9NyCaDvVnHCy5ZtwKJFrl?comment_id=9516989168331501,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0TuV1b89bzbf62HYHnxAwBVjRBfQthmHwGvPhNprc44kBSX77nV2ac24XjLXW5ph4l,,,,,INDEKS_ONLINE,,
01JKKD64H0HVHW8T4SH24DKVNH,"LDKja e Rrahman Morinës, ajo e Ibrahim Rugovës ka vdek moti.",63,2025-02-08 18:29:40+00:00,LDK-ja e Ibrahim Rugovës qenka ngritur sot në këmbë✌,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0jwjjVdBP3SHhFisnqGpMDPfjsiNEarJJ2QRbt1trVykzJYfXezkCfcqtmhfp6RQPl?comment_id=1913143432427040,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02ofXvhw5Ui855rQbNCyfeNFFtssa9pqTnoxXJLuUQVVsw7ceePBat7G2W2ZyMnNvhl,,,,,INDEKS_ONLINE,,
01JKKD9HX0BZFJTB7QJGYGEC2N,Per syneti te djalit ma shum ka pas ni kojshi i jemi para 2 dite . Cep me Cep 118 Vetvendosje ,1,2025-02-08 18:31:32+00:00,"PDK-ja mbush ‘spic’ sheshin në tubimin përmbyllës – Krasniqi: “Nga pasnesër Bedriu kryeministër, ky njeri thotë më pak e bën më shumë”",https://www.facebook.com/nacionalecom/posts/pfbid0zRLxVjaiM3kCpSHfLqMroW83dVbAa6o4Gjx2JB86McFnrKARVSWdUXez4zVTnU7Dl?comment_id=542726238809632,https://www.facebook.com/nacionalecom/posts/pfbid034SwfyYnH23K3wi73LNYdZpXHmrE7M1J7YPpGGJmS6yD6d1w9kqGXEoLMM4dnN3Arl,,,,,NACIONALE,,
01JKKDCWB87T3KC6H2X24RSJ4W,52% LDK 124,0,2025-02-08 18:33:21+00:00,Mbyllja e fushatës së Lidhjes Demokratike të Kosovës - tubimi më i madh elektoral në vend. #LDK124,https://www.facebook.com/Kanal10.live/posts/pfbid0d5mw7sHYDyvMgJt8mo19bnj7PQc69EC3TCpg9SYWi3zt7iHdCTFrUpYR5VuKzfJKl?comment_id=1304332030788991,https://www.facebook.com/Kanal10.live/posts/pfbid0cmyQrMz5DpfdmLDmFbBc9Um3WuYkyy5nGcbTpJSC9JyxHWjf2Z5mdfP5oGv6ogsDl,,,,,KANAL_10,,
01JKKDE3D8QKGBT1G8CBRBV0XK,"Per një  Kosovë europiane, e pranuarë në të gjitha organizatatë më prestigjioze Europiane, e keni Ldk.
E nese e doni një Kosovë me Sanksione, që do ti ngjanë Bjellorusis, atehere mos i ndrroni k'ta që i keni",5,2025-02-08 18:34:01+00:00,"‘’O Lumir ti ku je krejt Kosovën këtu e ke’’, Abdixhiku pritet si Ibrahim Rugova dikur ✌",https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/?comment_id=496542376828018,https://www.facebook.com/IndeksonlineOfficial/videos/958761246355054/,,,,,INDEKS_ONLINE,,
01JKKDM2T8HCF6T5HNGAQHT732,"Edhe Professor edhe i hyptë në skia, vetëm ky tipi ",0,2025-02-08 18:37:17+00:00,"SONTE, me flamurin e UÇK-së, përpara!

UÇK, UÇK, UÇK!
PDK, PDK, PDK! 

ARDIAN KASTRATI nr. 65!",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0wbXgHjUmo1GHB9ov76WuFYpL7WA1sPm7fqZZqpTgHgYsnheEdYoouCMQMPnZcDXtl?comment_id=2934776789996027,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid031KKsW3NsTeSEGAGVZW4VnerVQdG5A424vag1n24HxLGpnm7cB1fWCihqyJNUf2ddl,,,,,INDEKS_ONLINE,,
01JKKDT1804BBS8GM91S4J0G41,"Mos keni merak ju vuvuzela,sepse do i merrni 500K",0,2025-02-08 18:40:32+00:00,"VV, ndryshe nga Kaçaniku, po e ditka çka është frika: Pas tubimeve masive të opozitës, e ritransmeton në RTK tubimin e mbrëmshëm",https://www.facebook.com/nacionalecom/posts/pfbid031jMVTZyh4brBb99qsFA8sFw3PgatMfJiu95bxeE55RivLvExf21RqnD6ihHY56Hfl?comment_id=2205945123219214,https://www.facebook.com/nacionalecom/posts/pfbid0xMsJqYd52wAcLXnqcAHDzR46P2BrJYZ8VNM61KNQSkL6P9acjEdwP6jSKTVDA8Esl,,,,,NACIONALE,,
01JKKDVNZG04YC3ZK6CMGXRKV0,Eshte paguar ka perfituar sa komplet keriera e saja,0,2025-02-08 18:41:26+00:00,"Leonora Jakupi në fushatën e PDK-së, përshëndetja me deputeten Ariana Musliu-Shoshi",https://www.facebook.com/IndeksonlineOfficial/videos/1143363127170154/?comment_id=9024636770938305,https://www.facebook.com/IndeksonlineOfficial/videos/1143363127170154/,,,,,INDEKS_ONLINE,,
01JKKDWDDGH15Y2A1R9W9F45E9,Kjo e ka shti djalin te pdk me vjedh,0,2025-02-08 18:41:50+00:00,"E madhja Shkurte Fejza ia thotë këngës në tubimin historik të PDK-së, shumë brohoritje e duartrokitje nga simpatizantët",https://www.facebook.com/IndeksonlineOfficial/videos/638574335431989/?comment_id=643770154852915,https://www.facebook.com/IndeksonlineOfficial/videos/638574335431989/,,,,,INDEKS_ONLINE,,
01JKKDY2505SW9KCCJE1NXHF2R,"Kjo Ldk nuk eshte e Ibrahim Rugoves rren ju koft, kjo Ldk eshte e Isa Mustafes, Lutfi Hazirit , Gazmend Muhaxherit, qe kerkojn me ja dhan Veriun e Mitrovices Serbis",0,2025-02-08 18:42:44+00:00,LDK-ja e Ibrahim Rugovës qenka ngritur sot në këmbë✌,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0jwjjVdBP3SHhFisnqGpMDPfjsiNEarJJ2QRbt1trVykzJYfXezkCfcqtmhfp6RQPl?comment_id=1264937394579403,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02ofXvhw5Ui855rQbNCyfeNFFtssa9pqTnoxXJLuUQVVsw7ceePBat7G2W2ZyMnNvhl,,,,,INDEKS_ONLINE,,
01JKKE1RA8A05YG5GF7K5SHY1S,LDK PDK sa albin baba sun e mushin rekordin,0,2025-02-08 18:44:45+00:00,Pjesëmarrje masive në tubimin e PDK-së në Prishtinë,https://www.facebook.com/Kanal10.live/posts/pfbid0cgWn1wAeKbyEBaL4xH1f6CGzC2fmqhQPa8rA6F8DRrvL9CPszyuDYc4tFC6FRqugl?comment_id=599856166269200,https://www.facebook.com/Kanal10.live/posts/pfbid0crfnK5SP9CbmEtNtyrfWjrAc1Rr3j9YFGssphTRSqwxV8TeAphLnLWt9Su4WdjxSl,,,,,KANAL_10,,
